frame=10826 fps=119 q=32.0 size=   19771kB time=00:07:31.69 bitrate= 358.6kbits/s dup=1 drop=0 speed=4.95x    
frame=10865 fps=118 q=32.0 size=   19839kB time=00:07:33.31 bitrate= 358.5kbits/s dup=1 drop=0 speed=4.94x    
frame=10919 fps=118 q=32.0 size=   19952kB time=00:07:35.57 bitrate= 358.8kbits/s dup=1 drop=0 speed=4.94x    
frame=10972 fps=118 q=32.0 size=   20059kB time=00:07:37.79 bitrate= 359.0kbits/s dup=1 drop=0 speed=4.94x    
frame=11051 fps=118 q=32.0 size=   20185kB time=00:07:41.07 bitrate= 358.6kbits/s dup=1 drop=0 speed=4.94x    
frame=11101 fps=118 q=32.0 size=   20276kB time=00:07:43.16 bitrate= 358.6kbits/s dup=1 drop=0 speed=4.94x    
frame=11146 fps=118 q=32.0 size=   20371kB time=00:07:45.04 bitrate= 358.8kbits/s dup=1 drop=0 speed=4.93x    
frame=11191 fps=118 q=32.0 size=   20455kB time=00:07:46.92 bitrate= 358.9kbits/s dup=1 drop=0 speed=4.93x    
frame=11243 fps=118 q=32.0 size=   20602kB time=00:07:49.09 bitrate= 359.8kbits/s dup=1 drop=0 speed=4.92x    
frame=11273 fps=118 q=32.0 size=   20705kB time=00:07:50.33 bitrate= 360.6kbits/s dup=1 drop=0 speed=4.91x    
frame=11310 fps=117 q=32.0 size=   20815kB time=00:07:51.87 bitrate= 361.4kbits/s dup=1 drop=0 speed= 4.9x    
frame=11353 fps=117 q=32.0 size=   20953kB time=00:07:53.62 bitrate= 362.4kbits/s dup=1 drop=0 speed=4.89x    
frame=11393 fps=117 q=32.0 size=   21107kB time=00:07:55.32 bitrate= 363.8kbits/s dup=1 drop=0 speed=4.88x    
frame=11454 fps=117 q=32.0 size=   21248kB time=00:07:57.88 bitrate= 364.2kbits/s dup=1 drop=0 speed=4.88x    
frame=11557 fps=118 q=32.0 size=   21354kB time=00:08:02.19 bitrate= 362.8kbits/s dup=1 drop=0 speed= 4.9x    
frame=11646 fps=118 q=32.0 size=   21452kB time=00:08:05.91 bitrate= 361.7kbits/s dup=1 drop=0 speed=4.92x    
frame=11722 fps=118 q=32.0 size=   21572kB time=00:08:09.06 bitrate= 361.3kbits/s dup=1 drop=0 speed=4.92x    
frame=11815 fps=118 q=32.0 size=   21678kB time=00:08:12.95 bitrate= 360.3kbits/s dup=1 drop=0 speed=4.94x    
frame=11883 fps=118 q=32.0 size=   21763kB time=00:08:15.76 bitrate= 359.6kbits/s dup=1 drop=0 speed=4.94x    
frame=11946 fps=118 q=32.0 size=   21849kB time=00:08:18.41 bitrate= 359.1kbits/s dup=1 drop=0 speed=4.94x    
frame=11991 fps=118 q=32.0 size=   21915kB time=00:08:20.28 bitrate= 358.8kbits/s dup=1 drop=0 speed=4.93x    
frame=12036 fps=118 q=32.0 size=   21984kB time=00:08:22.16 bitrate= 358.6kbits/s dup=1 drop=0 speed=4.93x    
frame=12084 fps=118 q=32.0 size=   22054kB time=00:08:24.17 bitrate= 358.3kbits/s dup=1 drop=0 speed=4.92x    
frame=12158 fps=118 q=32.0 size=   22161kB time=00:08:27.24 bitrate= 357.9kbits/s dup=1 drop=0 speed=4.93x    
frame=12238 fps=118 q=32.0 size=   22241kB time=00:08:30.57 bitrate= 356.8kbits/s dup=1 drop=0 speed=4.94x    
frame=12311 fps=118 q=32.0 size=   22346kB time=00:08:33.60 bitrate= 356.4kbits/s dup=1 drop=0 speed=4.94x    
frame=12402 fps=119 q=32.0 size=   22428kB time=00:08:37.39 bitrate= 355.1kbits/s dup=1 drop=0 speed=4.96x    
frame=12489 fps=119 q=32.0 size=   22555kB time=00:08:41.06 bitrate= 354.6kbits/s dup=1 drop=0 speed=4.97x    
frame=12585 fps=119 q=32.0 size=   22637kB time=00:08:45.03 bitrate= 353.2kbits/s dup=1 drop=0 speed=4.98x    
frame=12672 fps=120 q=32.0 size=   22707kB time=00:08:48.70 bitrate= 351.8kbits/s dup=1 drop=0 speed=4.99x    
frame=12760 fps=120 q=32.0 size=   22819kB time=00:08:52.37 bitrate= 351.1kbits/s dup=1 drop=0 speed=   5x    
frame=12847 fps=120 q=32.0 size=   22924kB time=00:08:56.00 bitrate= 350.4kbits/s dup=1 drop=0 speed=5.01x    
frame=12929 fps=120 q=32.0 size=   23039kB time=00:08:59.41 bitrate= 349.9kbits/s dup=1 drop=0 speed=5.02x    
frame=13005 fps=120 q=32.0 size=   23112kB time=00:09:02.57 bitrate= 349.0kbits/s dup=1 drop=0 speed=5.03x    
frame=13064 fps=120 q=32.0 size=   23206kB time=00:09:05.04 bitrate= 348.8kbits/s dup=1 drop=0 speed=5.02x    
frame=13091 fps=120 q=32.0 size=   23298kB time=00:09:06.15 bitrate= 349.5kbits/s dup=1 drop=0 speed=5.01x    
frame=13145 fps=120 q=32.0 size=   23404kB time=00:09:08.41 bitrate= 349.6kbits/s dup=1 drop=0 speed=5.01x    
frame=13207 fps=120 q=32.0 size=   23463kB time=00:09:10.97 bitrate= 348.8kbits/s dup=1 drop=0 speed=5.01x    
frame=13272 fps=120 q=32.0 size=   23526kB time=00:09:13.70 bitrate= 348.1kbits/s dup=1 drop=0 speed=5.01x    
frame=13331 fps=120 q=32.0 size=   23633kB time=00:09:16.18 bitrate= 348.1kbits/s dup=1 drop=0 speed=5.01x    
frame=13387 fps=120 q=32.0 size=   23734kB time=00:09:18.48 bitrate= 348.1kbits/s dup=1 drop=0 speed=5.01x    
frame=13447 fps=120 q=32.0 size=   23806kB time=00:09:21.00 bitrate= 347.6kbits/s dup=1 drop=0 speed=5.01x    
frame=13511 fps=120 q=32.0 size=   23876kB time=00:09:23.69 bitrate= 347.0kbits/s dup=1 drop=0 speed=5.01x    
frame=13571 fps=120 q=32.0 size=   23993kB time=00:09:26.16 bitrate= 347.2kbits/s dup=1 drop=0 speed=5.01x    
frame=13642 fps=120 q=32.0 size=   24083kB time=00:09:29.15 bitrate= 346.6kbits/s dup=1 drop=0 speed=5.01x    
frame=13712 fps=120 q=32.0 size=   24190kB time=00:09:32.05 bitrate= 346.4kbits/s dup=1 drop=0 speed=5.01x    
frame=13787 fps=120 q=32.0 size=   24290kB time=00:09:35.16 bitrate= 346.0kbits/s dup=1 drop=0 speed=5.02x    
frame=13863 fps=120 q=32.0 size=   24344kB time=00:09:38.36 bitrate= 344.8kbits/s dup=1 drop=0 speed=5.02x    
frame=13922 fps=120 q=32.0 size=   24443kB time=00:09:40.84 bitrate= 344.7kbits/s dup=1 drop=0 speed=5.02x    
frame=13962 fps=120 q=32.0 size=   24541kB time=00:09:42.46 bitrate= 345.1kbits/s dup=1 drop=0 speed=5.02x    
frame=14017 fps=120 q=32.0 size=   24636kB time=00:09:44.76 bitrate= 345.1kbits/s dup=1 drop=0 speed=5.01x    
frame=14084 fps=120 q=32.0 size=   24701kB time=00:09:47.58 bitrate= 344.4kbits/s dup=1 drop=0 speed=5.02x    
frame=14144 fps=120 q=32.0 size=   24770kB time=00:09:50.05 bitrate= 343.9kbits/s dup=1 drop=0 speed=5.02x    
frame=14219 fps=120 q=32.0 size=   24842kB time=00:09:53.21 bitrate= 343.1kbits/s dup=1 drop=0 speed=5.02x    
frame=14298 fps=121 q=32.0 size=   24983kB time=00:09:56.50 bitrate= 343.1kbits/s dup=1 drop=0 speed=5.03x    
frame=14366 fps=121 q=32.0 size=   25055kB time=00:09:59.36 bitrate= 342.5kbits/s dup=1 drop=0 speed=5.03x    
frame=14436 fps=121 q=32.0 size=   25176kB time=00:10:02.26 bitrate= 342.5kbits/s dup=1 drop=0 speed=5.03x    
frame=14514 fps=121 q=32.0 size=   25255kB time=00:10:05.50 bitrate= 341.7kbits/s dup=1 drop=0 speed=5.04x    
frame=14595 fps=121 q=32.0 size=   25339kB time=00:10:08.91 bitrate= 340.9kbits/s dup=1 drop=0 speed=5.05x    
frame=14659 fps=121 q=32.0 size=   25434kB time=00:10:11.56 bitrate= 340.7kbits/s dup=1 drop=0 speed=5.05x    
frame=14727 fps=121 q=32.0 size=   25546kB time=00:10:14.37 bitrate= 340.6kbits/s dup=1 drop=0 speed=5.05x    
frame=14797 fps=121 q=32.0 size=   25625kB time=00:10:17.32 bitrate= 340.1kbits/s dup=1 drop=0 speed=5.05x    
frame=14873 fps=121 q=32.0 size=   25724kB time=00:10:20.48 bitrate= 339.6kbits/s dup=1 drop=0 speed=5.06x    
frame=14928 fps=121 q=32.0 size=   25793kB time=00:10:22.78 bitrate= 339.3kbits/s dup=1 drop=0 speed=5.05x    
frame=14996 fps=121 q=32.0 size=   25868kB time=00:10:25.60 bitrate= 338.7kbits/s dup=1 drop=0 speed=5.05x    
frame=15066 fps=121 q=32.0 size=   25963kB time=00:10:28.54 bitrate= 338.4kbits/s dup=1 drop=0 speed=5.06x    
frame=15151 fps=121 q=32.0 size=   26047kB time=00:10:32.08 bitrate= 337.6kbits/s dup=1 drop=0 speed=5.06x    
frame=15219 fps=121 q=32.0 size=   26112kB time=00:10:34.90 bitrate= 336.9kbits/s dup=1 drop=0 speed=5.07x    
frame=15284 fps=121 q=32.0 size=   26239kB time=00:10:37.67 bitrate= 337.1kbits/s dup=1 drop=0 speed=5.07x    
frame=15362 fps=122 q=32.0 size=   26309kB time=00:10:40.87 bitrate= 336.3kbits/s dup=1 drop=0 speed=5.07x    
frame=15415 fps=122 q=32.0 size=   26397kB time=00:10:43.09 bitrate= 336.3kbits/s dup=1 drop=0 speed=5.07x    
frame=15467 fps=121 q=32.0 size=   26501kB time=00:10:45.27 bitrate= 336.4kbits/s dup=1 drop=0 speed=5.07x    
frame=15535 fps=122 q=32.0 size=   26587kB time=00:10:48.08 bitrate= 336.1kbits/s dup=1 drop=0 speed=5.07x    
frame=15607 fps=122 q=29.0 size=   26671kB time=00:10:51.11 bitrate= 335.6kbits/s dup=1 drop=0 speed=5.07x    
frame=15679 fps=122 q=32.0 size=   26768kB time=00:10:54.10 bitrate= 335.2kbits/s dup=1 drop=0 speed=5.08x    
frame=15754 fps=122 q=32.0 size=   26851kB time=00:10:57.25 bitrate= 334.7kbits/s dup=1 drop=0 speed=5.08x    
frame=15835 fps=122 q=32.0 size=   26937kB time=00:11:00.58 bitrate= 334.1kbits/s dup=1 drop=0 speed=5.09x    
frame=15904 fps=122 q=32.0 size=   27047kB time=00:11:03.48 bitrate= 333.9kbits/s dup=1 drop=0 speed=5.09x    
frame=15979 fps=122 q=32.0 size=   27106kB time=00:11:06.60 bitrate= 333.1kbits/s dup=1 drop=0 speed=5.09x    
frame=16055 fps=122 q=32.0 size=   27178kB time=00:11:09.80 bitrate= 332.4kbits/s dup=1 drop=0 speed= 5.1x    
frame=16126 fps=122 q=32.0 size=   27275kB time=00:11:12.74 bitrate= 332.1kbits/s dup=1 drop=0 speed= 5.1x    
frame=16191 fps=122 q=32.0 size=   27393kB time=00:11:15.43 bitrate= 332.2kbits/s dup=1 drop=0 speed= 5.1x    
frame=16233 fps=122 q=32.0 size=   27455kB time=00:11:17.22 bitrate= 332.1kbits/s dup=1 drop=0 speed=5.09x    
frame=16276 fps=122 q=32.0 size=   27511kB time=00:11:19.01 bitrate= 331.9kbits/s dup=1 drop=0 speed=5.09x    
frame=16335 fps=122 q=32.0 size=   27622kB time=00:11:21.45 bitrate= 332.1kbits/s dup=1 drop=0 speed=5.09x    
frame=16405 fps=122 q=32.0 size=   27700kB time=00:11:24.39 bitrate= 331.6kbits/s dup=1 drop=0 speed=5.09x    
frame=16476 fps=122 q=32.0 size=   27771kB time=00:11:27.33 bitrate= 331.0kbits/s dup=1 drop=0 speed=5.09x    
frame=16535 fps=122 q=32.0 size=   27830kB time=00:11:29.81 bitrate= 330.5kbits/s dup=1 drop=0 speed=5.09x    
frame=16597 fps=122 q=32.0 size=   27934kB time=00:11:32.41 bitrate= 330.5kbits/s dup=1 drop=0 speed=5.09x    
frame=16657 fps=122 q=32.0 size=   28056kB time=00:11:34.89 bitrate= 330.7kbits/s dup=1 drop=0 speed=5.09x    
frame=16719 fps=122 q=32.0 size=   28166kB time=00:11:37.49 bitrate= 330.8kbits/s dup=1 drop=0 speed=5.09x    
frame=16773 fps=122 q=32.0 size=   28264kB time=00:11:39.75 bitrate= 330.9kbits/s dup=1 drop=0 speed=5.09x    
frame=16826 fps=122 q=32.0 size=   28380kB time=00:11:41.93 bitrate= 331.2kbits/s dup=1 drop=0 speed=5.09x    
frame=16885 fps=122 q=32.0 size=   28461kB time=00:11:44.40 bitrate= 331.0kbits/s dup=1 drop=0 speed=5.09x    
frame=16950 fps=122 q=32.0 size=   28543kB time=00:11:47.09 bitrate= 330.7kbits/s dup=1 drop=0 speed=5.09x    
frame=17001 fps=122 q=32.0 size=   28626kB time=00:11:49.22 bitrate= 330.6kbits/s dup=1 drop=0 speed=5.08x    
frame=17056 fps=122 q=32.0 size=   28734kB time=00:11:51.53 bitrate= 330.8kbits/s dup=1 drop=0 speed=5.08x    
frame=17119 fps=122 q=32.0 size=   28807kB time=00:11:54.17 bitrate= 330.4kbits/s dup=1 drop=0 speed=5.08x    
frame=17172 fps=122 q=32.0 size=   28917kB time=00:11:56.39 bitrate= 330.7kbits/s dup=1 drop=0 speed=5.08x    
frame=17220 fps=122 q=32.0 size=   29021kB time=00:11:58.35 bitrate= 330.9kbits/s dup=1 drop=0 speed=5.07x    
frame=17271 fps=122 q=32.0 size=   29131kB time=00:12:00.49 bitrate= 331.2kbits/s dup=1 drop=0 speed=5.07x    
frame=17320 fps=121 q=32.0 size=   29214kB time=00:12:02.53 bitrate= 331.2kbits/s dup=1 drop=0 speed=5.06x    
frame=17350 fps=121 q=32.0 size=   29314kB time=00:12:03.77 bitrate= 331.8kbits/s dup=1 drop=0 speed=5.05x    
frame=17411 fps=121 q=32.0 size=   29395kB time=00:12:06.33 bitrate= 331.5kbits/s dup=1 drop=0 speed=5.05x    
frame=17475 fps=121 q=32.0 size=   29471kB time=00:12:09.02 bitrate= 331.2kbits/s dup=1 drop=0 speed=5.06x    
frame=17542 fps=121 q=32.0 size=   29566kB time=00:12:11.79 bitrate= 331.0kbits/s dup=1 drop=0 speed=5.06x    
frame=17586 fps=121 q=32.0 size=   29699kB time=00:12:13.63 bitrate= 331.6kbits/s dup=1 drop=0 speed=5.05x    
frame=17615 fps=121 q=32.0 size=   29778kB time=00:12:14.87 bitrate= 332.0kbits/s dup=1 drop=0 speed=5.04x    
frame=17672 fps=121 q=32.0 size=   29881kB time=00:12:17.21 bitrate= 332.0kbits/s dup=1 drop=0 speed=5.04x    
frame=17761 fps=121 q=32.0 size=   29951kB time=00:12:20.92 bitrate= 331.2kbits/s dup=1 drop=0 speed=5.05x    
frame=17827 fps=121 q=32.0 size=   30020kB time=00:12:23.70 bitrate= 330.7kbits/s dup=1 drop=0 speed=5.05x    
frame=17858 fps=121 q=32.0 size=   30127kB time=00:12:24.98 bitrate= 331.3kbits/s dup=1 drop=0 speed=5.04x    
frame=17913 fps=121 q=32.0 size=   30231kB time=00:12:27.28 bitrate= 331.4kbits/s dup=1 drop=0 speed=5.04x    
frame=17966 fps=121 q=32.0 size=   30308kB time=00:12:29.50 bitrate= 331.3kbits/s dup=1 drop=0 speed=5.04x    
frame=18019 fps=121 q=32.0 size=   30403kB time=00:12:31.72 bitrate= 331.3kbits/s dup=1 drop=0 speed=5.03x    
frame=18086 fps=121 q=32.0 size=   30469kB time=00:12:34.49 bitrate= 330.8kbits/s dup=1 drop=0 speed=5.04x    
frame=18144 fps=121 q=32.0 size=   30558kB time=00:12:36.92 bitrate= 330.7kbits/s dup=1 drop=0 speed=5.03x    
frame=18209 fps=121 q=32.0 size=   30632kB time=00:12:39.61 bitrate= 330.3kbits/s dup=1 drop=0 speed=5.04x    
frame=18258 fps=121 q=32.0 size=   30772kB time=00:12:41.66 bitrate= 331.0kbits/s dup=1 drop=0 speed=5.03x    
frame=18295 fps=120 q=32.0 size=   30885kB time=00:12:43.24 bitrate= 331.5kbits/s dup=1 drop=0 speed=5.03x    
frame=18359 fps=121 q=32.0 size=   30966kB time=00:12:45.88 bitrate= 331.2kbits/s dup=1 drop=0 speed=5.03x    
frame=18428 fps=120 q=32.0 size=   31029kB time=00:12:48.74 bitrate= 330.6kbits/s dup=1 drop=0 speed=5.03x    
frame=18468 fps=120 q=32.0 size=   31175kB time=00:12:50.41 bitrate= 331.5kbits/s dup=1 drop=0 speed=5.02x    
frame=18525 fps=120 q=32.0 size=   31289kB time=00:12:52.80 bitrate= 331.7kbits/s dup=1 drop=0 speed=5.02x    
frame=18601 fps=120 q=32.0 size=   31350kB time=00:12:55.95 bitrate= 331.0kbits/s dup=1 drop=0 speed=5.02x    
frame=18640 fps=120 q=32.0 size=   31425kB time=00:12:57.57 bitrate= 331.1kbits/s dup=1 drop=0 speed=5.02x    
frame=18704 fps=120 q=32.0 size=   31544kB time=00:13:00.26 bitrate= 331.2kbits/s dup=1 drop=0 speed=5.02x    
frame=18778 fps=120 q=32.0 size=   31605kB time=00:13:03.33 bitrate= 330.5kbits/s dup=1 drop=0 speed=5.02x    
frame=18828 fps=120 q=32.0 size=   31706kB time=00:13:05.43 bitrate= 330.7kbits/s dup=1 drop=0 speed=5.02x    
frame=18856 fps=120 q=32.0 size=   31805kB time=00:13:06.58 bitrate= 331.2kbits/s dup=1 drop=0 speed=5.01x    
frame=18937 fps=120 q=32.0 size=   31893kB time=00:13:09.99 bitrate= 330.7kbits/s dup=1 drop=0 speed=5.02x    
frame=19003 fps=120 q=32.0 size=   31949kB time=00:13:12.72 bitrate= 330.2kbits/s dup=1 drop=0 speed=5.02x    
frame=19051 fps=120 q=32.0 size=   32016kB time=00:13:14.73 bitrate= 330.0kbits/s dup=1 drop=0 speed=5.01x    
frame=19108 fps=120 q=32.0 size=   32096kB time=00:13:17.12 bitrate= 329.9kbits/s dup=1 drop=0 speed=5.01x    
frame=19168 fps=120 q=32.0 size=   32190kB time=00:13:19.63 bitrate= 329.8kbits/s dup=1 drop=0 speed=5.01x    
frame=19215 fps=120 q=32.0 size=   32271kB time=00:13:21.55 bitrate= 329.8kbits/s dup=1 drop=0 speed=5.01x    
frame=19273 fps=120 q=32.0 size=   32362kB time=00:13:23.99 bitrate= 329.7kbits/s dup=1 drop=0 speed=5.01x    
frame=19311 fps=120 q=32.0 size=   32469kB time=00:13:25.56 bitrate= 330.2kbits/s dup=1 drop=0 speed=   5x    
frame=19356 fps=120 q=32.0 size=   32538kB time=00:13:27.44 bitrate= 330.1kbits/s dup=1 drop=0 speed=   5x    
frame=19398 fps=120 q=32.0 size=   32590kB time=00:13:29.19 bitrate= 329.9kbits/s dup=1 drop=0 speed=4.99x    
frame=19461 fps=120 q=32.0 size=   32693kB time=00:13:31.84 bitrate= 329.9kbits/s dup=1 drop=0 speed=   5x    
frame=19529 fps=120 q=32.0 size=   32763kB time=00:13:34.69 bitrate= 329.4kbits/s dup=1 drop=0 speed=   5x    
frame=19581 fps=120 q=32.0 size=   32859kB time=00:13:36.83 bitrate= 329.5kbits/s dup=1 drop=0 speed=4.99x    
frame=19645 fps=120 q=32.0 size=   32987kB time=00:13:39.52 bitrate= 329.7kbits/s dup=1 drop=0 speed=   5x    
frame=19703 fps=120 q=32.0 size=   33060kB time=00:13:41.91 bitrate= 329.5kbits/s dup=1 drop=0 speed=4.99x    
frame=19750 fps=120 q=32.0 size=   33162kB time=00:13:43.91 bitrate= 329.7kbits/s dup=1 drop=0 speed=4.99x    
frame=19808 fps=120 q=32.0 size=   33250kB time=00:13:46.30 bitrate= 329.6kbits/s dup=1 drop=0 speed=4.99x    
frame=19876 fps=120 q=32.0 size=   33351kB time=00:13:49.16 bitrate= 329.5kbits/s dup=1 drop=0 speed=4.99x    
frame=19942 fps=120 q=32.0 size=   33416kB time=00:13:51.89 bitrate= 329.1kbits/s dup=1 drop=0 speed=4.99x    
frame=19982 fps=120 q=32.0 size=   33500kB time=00:13:53.55 bitrate= 329.2kbits/s dup=1 drop=0 speed=4.99x    
frame=20015 fps=119 q=32.0 size=   33593kB time=00:13:54.96 bitrate= 329.6kbits/s dup=1 drop=0 speed=4.98x    
frame=20079 fps=119 q=32.0 size=   33712kB time=00:13:57.61 bitrate= 329.7kbits/s dup=1 drop=0 speed=4.98x    
frame=20151 fps=119 q=32.0 size=   33801kB time=00:14:00.64 bitrate= 329.4kbits/s dup=1 drop=0 speed=4.98x    
frame=20218 fps=120 q=32.0 size=   33915kB time=00:14:03.41 bitrate= 329.4kbits/s dup=1 drop=0 speed=4.99x    
frame=20297 fps=120 q=32.0 size=   33989kB time=00:14:06.69 bitrate= 328.9kbits/s dup=1 drop=0 speed=4.99x    
frame=20376 fps=120 q=32.0 size=   34091kB time=00:14:10.02 bitrate= 328.5kbits/s dup=1 drop=0 speed=4.99x    
frame=20461 fps=120 q=32.0 size=   34144kB time=00:14:13.56 bitrate= 327.7kbits/s dup=1 drop=0 speed=   5x    
frame=20539 fps=120 q=32.0 size=   34203kB time=00:14:16.81 bitrate= 327.0kbits/s dup=1 drop=0 speed=   5x    
frame=20590 fps=120 q=32.0 size=   34337kB time=00:14:18.94 bitrate= 327.5kbits/s dup=1 drop=0 speed=   5x    
frame=20636 fps=120 q=32.0 size=   34425kB time=00:14:20.86 bitrate= 327.6kbits/s dup=1 drop=0 speed=   5x    
frame=20681 fps=120 q=32.0 size=   34502kB time=00:14:22.74 bitrate= 327.6kbits/s dup=1 drop=0 speed=   5x    
frame=20723 fps=120 q=32.0 size=   34582kB time=00:14:24.49 bitrate= 327.7kbits/s dup=1 drop=0 speed=4.99x    
frame=20777 fps=120 q=32.0 size=   34681kB time=00:14:26.75 bitrate= 327.8kbits/s dup=1 drop=0 speed=4.99x    
frame=20834 fps=120 q=32.0 size=   34767kB time=00:14:29.09 bitrate= 327.7kbits/s dup=1 drop=0 speed=4.99x    
frame=20899 fps=120 q=32.0 size=   34845kB time=00:14:31.83 bitrate= 327.4kbits/s dup=1 drop=0 speed=4.99x    
frame=20951 fps=120 q=32.0 size=   34893kB time=00:14:33.96 bitrate= 327.1kbits/s dup=1 drop=0 speed=4.99x    
frame=20999 fps=119 q=32.0 size=   34991kB time=00:14:36.01 bitrate= 327.2kbits/s dup=1 drop=0 speed=4.98x    
frame=21067 fps=120 q=29.0 size=   35071kB time=00:14:38.82 bitrate= 326.9kbits/s dup=1 drop=0 speed=4.99x    
frame=21130 fps=120 q=32.0 size=   35159kB time=00:14:41.43 bitrate= 326.8kbits/s dup=1 drop=0 speed=4.99x    
frame=21184 fps=120 q=32.0 size=   35236kB time=00:14:43.69 bitrate= 326.6kbits/s dup=1 drop=0 speed=4.99x    
frame=21239 fps=119 q=32.0 size=   35305kB time=00:14:45.99 bitrate= 326.4kbits/s dup=1 drop=0 speed=4.98x    
frame=21306 fps=120 q=32.0 size=   35368kB time=00:14:48.81 bitrate= 326.0kbits/s dup=1 drop=0 speed=4.99x    
frame=21386 fps=120 q=32.0 size=   35464kB time=00:14:52.13 bitrate= 325.6kbits/s dup=1 drop=0 speed=4.99x    
frame=21460 fps=120 q=32.0 size=   35531kB time=00:14:55.21 bitrate= 325.1kbits/s dup=1 drop=0 speed=4.99x    
frame=21532 fps=120 q=32.0 size=   35609kB time=00:14:58.24 bitrate= 324.8kbits/s dup=1 drop=0 speed=   5x    
frame=21599 fps=120 q=32.0 size=   35706kB time=00:15:01.01 bitrate= 324.6kbits/s dup=1 drop=0 speed=   5x    
frame=21661 fps=120 q=32.0 size=   35762kB time=00:15:03.57 bitrate= 324.2kbits/s dup=1 drop=0 speed=   5x    
frame=21727 fps=120 q=32.0 size=   35847kB time=00:15:06.34 bitrate= 324.0kbits/s dup=1 drop=0 speed=   5x    
frame=21781 fps=120 q=32.0 size=   35916kB time=00:15:08.60 bitrate= 323.8kbits/s dup=1 drop=0 speed=   5x    
frame=21843 fps=120 q=32.0 size=   35981kB time=00:15:11.16 bitrate= 323.5kbits/s dup=1 drop=0 speed=   5x    
frame=21909 fps=120 q=32.0 size=   36066kB time=00:15:13.94 bitrate= 323.3kbits/s dup=1 drop=0 speed=   5x    
frame=21975 fps=120 q=32.0 size=   36131kB time=00:15:16.71 bitrate= 322.9kbits/s dup=1 drop=0 speed=   5x    
frame=22028 fps=120 q=32.0 size=   36203kB time=00:15:18.89 bitrate= 322.8kbits/s dup=1 drop=0 speed=   5x    
frame=22088 fps=120 q=32.0 size=   36295kB time=00:15:21.40 bitrate= 322.7kbits/s dup=1 drop=0 speed=   5x    
frame=22162 fps=120 q=32.0 size=   36372kB time=00:15:24.52 bitrate= 322.3kbits/s dup=1 drop=0 speed=   5x    
frame=22224 fps=120 q=32.0 size=   36430kB time=00:15:27.08 bitrate= 321.9kbits/s dup=1 drop=0 speed=   5x    
frame=22281 fps=120 q=32.0 size=   36494kB time=00:15:29.47 bitrate= 321.6kbits/s dup=1 drop=0 speed=   5x    
frame=22349 fps=120 q=32.0 size=   36569kB time=00:15:32.28 bitrate= 321.3kbits/s dup=1 drop=0 speed=   5x    
frame=22389 fps=120 q=32.0 size=   36636kB time=00:15:33.95 bitrate= 321.3kbits/s dup=1 drop=0 speed=   5x    
frame=22427 fps=120 q=32.0 size=   36715kB time=00:15:35.53 bitrate= 321.5kbits/s dup=1 drop=0 speed=4.99x    
frame=22462 fps=120 q=32.0 size=   36781kB time=00:15:37.02 bitrate= 321.6kbits/s dup=1 drop=0 speed=4.99x    
frame=22523 fps=120 q=32.0 size=   36901kB time=00:15:39.54 bitrate= 321.7kbits/s dup=1 drop=0 speed=4.99x    
frame=22595 fps=120 q=32.0 size=   37002kB time=00:15:42.57 bitrate= 321.6kbits/s dup=1 drop=0 speed=4.99x    
frame=22672 fps=120 q=32.0 size=   37065kB time=00:15:45.77 bitrate= 321.0kbits/s dup=1 drop=0 speed=4.99x    
frame=22745 fps=120 q=32.0 size=   37133kB time=00:15:48.80 bitrate= 320.6kbits/s dup=1 drop=0 speed=   5x    
frame=22820 fps=120 q=32.0 size=   37233kB time=00:15:51.91 bitrate= 320.4kbits/s dup=1 drop=0 speed=   5x    
frame=22896 fps=120 q=32.0 size=   37288kB time=00:15:55.11 bitrate= 319.8kbits/s dup=1 drop=0 speed=   5x    
frame=22963 fps=120 q=32.0 size=   37376kB time=00:15:57.88 bitrate= 319.6kbits/s dup=1 drop=0 speed=   5x    
frame=23040 fps=120 q=32.0 size=   37463kB time=00:16:01.13 bitrate= 319.3kbits/s dup=1 drop=0 speed=5.01x    
frame=23117 fps=120 q=32.0 size=   37558kB time=00:16:04.33 bitrate= 319.1kbits/s dup=1 drop=0 speed=5.01x    
frame=23194 fps=120 q=32.0 size=   37658kB time=00:16:07.53 bitrate= 318.8kbits/s dup=1 drop=0 speed=5.02x    
frame=23258 fps=120 q=32.0 size=   37757kB time=00:16:10.21 bitrate= 318.8kbits/s dup=1 drop=0 speed=5.02x    
frame=23331 fps=120 q=32.0 size=   37821kB time=00:16:13.24 bitrate= 318.3kbits/s dup=1 drop=0 speed=5.02x    
frame=23392 fps=120 q=32.0 size=   37898kB time=00:16:15.76 bitrate= 318.2kbits/s dup=1 drop=0 speed=5.02x    
frame=23474 fps=120 q=32.0 size=   38009kB time=00:16:19.22 bitrate= 318.0kbits/s dup=1 drop=0 speed=5.02x    
frame=23551 fps=120 q=32.0 size=   38086kB time=00:16:22.42 bitrate= 317.6kbits/s dup=1 drop=0 speed=5.03x    
frame=23628 fps=121 q=32.0 size=   38173kB time=00:16:25.62 bitrate= 317.3kbits/s dup=1 drop=0 speed=5.03x    
frame=23700 fps=121 q=32.0 size=   38252kB time=00:16:28.65 bitrate= 317.0kbits/s dup=1 drop=0 speed=5.03x    
frame=23770 fps=121 q=32.0 size=   38342kB time=00:16:31.55 bitrate= 316.8kbits/s dup=1 drop=0 speed=5.03x    
